file_id	md5	size	urls	sample_id
56bda9b020293b4b1d65e1eb2530f949	d13fcb06161787df97f653d7d757cd7f	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM7J4JH.bam	1419f08f554e0c93f3b62fe90cdf62c7
56bda9b020293b4b1d65e1eb2551613f	f41c5131e9c2bfdab33162318a4c9cb3	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSM6XBT9.bam	7cfd74d6803ea319683df756447d88b1
56bda9b020293b4b1d65e1eb255141c6	3c3b0e6e35e8abd7fad3aef74b7beeb9	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSM6XBT3.bam	7cfd74d6803ea319683df756447c78c7
56bda9b020293b4b1d65e1eb2551a8e8	f7e1d1f337fd0f4cba376efc1ea9e897	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSM7J12D.bam	7cfd74d6803ea319683df756448168fd
56bda9b020293b4b1d65e1eb25517352	f2cd1fa2ab94d9cce6416d7129f3a9fc	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSM7J193.bam	7cfd74d6803ea319683df75644805078
56bda9b020293b4b1d65e1eb25017a97	7bb06b076d3a06bf8b7753e5e2677770	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM67UC6.bam	1419f08f554e0c93f3b62fe90c0f15e0
56bda9b020293b4b1d65e1eb25013f2a	2fbf88c93a36bc742daadf1743bf6756	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM5MCWQ.bam	1419f08f554e0c93f3b62fe90c0e429a
56bda9b020293b4b1d65e1eb25015c45	1d2326dbd15329de0a97215ff42362d0	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM67UBZ.bam	1419f08f554e0c93f3b62fe90c0ee3f1
56bda9b020293b4b1d65e1eb25011f2e	967bf92e8ddec797dedb6b168c1a99b1	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM5FZ4M.bam	1419f08f554e0c93f3b62fe90c0dec76
56bda9b020293b4b1d65e1eb255683a5	97c71afb9327ff96968b188bd9150ca1	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSM7J161.bam	7cfd74d6803ea319683df756449bc795
56bda9b020293b4b1d65e1eb25565ee6	44f2c4b5fa2f625fd9ac48478e65fa32	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSM7J15W.bam	7cfd74d6803ea319683df756449b67a9
56bda9b020293b4b1d65e1eb2556d418	f8d5dcdbef1b09c221d7deed86b41196	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSMA2668.bam	7cfd74d6803ea319683df756449c5271
56bda9b020293b4b1d65e1eb2555f990	b1dc430c31641d08bb38166b30ef3068	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSM7J177.bam	7cfd74d6803ea319683df7564499bd3e
56bda9b020293b4b1d65e1eb25563b26	f9155e59ad6dd86aa49c6938fd8a35b3	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSM7J17F.bam	7cfd74d6803ea319683df756449b20c7
56bda9b020293b4b1d65e1eb25561930	b2cff5f41dc7fc20731a91be521d9a35	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSM7J179.bam	7cfd74d6803ea319683df756449a1f1a
56bda9b020293b4b1d65e1eb2556ada5	16e955e059c7eb02ea097e4b31699282	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSM7J163.bam	7cfd74d6803ea319683df756449c040d
56bda9b020293b4b1d65e1eb2506d428	707b3924aec36624349461de36dd2a2a	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM67UEW.bam	1419f08f554e0c93f3b62fe90c246a08
56bda9b020293b4b1d65e1eb25070ae6	6927925f9a2ba6337ab0af948fb811ba	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM7KOMP.bam	1419f08f554e0c93f3b62fe90c25f1a1
56bda9b020293b4b1d65e1eb25072f99	0034bf63f206000fe520bf1dcee87ce8	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM7KOMT.bam	1419f08f554e0c93f3b62fe90c264ee2
56bda9b020293b4b1d65e1eb2506e88d	f5617cc4178eef9da15fc3c1d7c1c566	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM67UF5.bam	1419f08f554e0c93f3b62fe90c2518d7
56bda9b020293b4b1d65e1eb252d9a85	5d2ca2bc22cf3cc6ac417479725e797b	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM7J4MS.bam	1419f08f554e0c93f3b62fe90cd19afe
56bda9b020293b4b1d65e1eb252db957	1ee7a749ce3c1b73606e60f6c586d448	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM7J4IC.bam	1419f08f554e0c93f3b62fe90cd207a5
56bda9b020293b4b1d65e1eb252de5a5	3fac187973bc4f0f1518786dfa4d0ffa	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM7J4OZ.bam	1419f08f554e0c93f3b62fe90cd262e5
56bda9b020293b4b1d65e1eb252e0096	0b27455813b54641256517d1a4977c5d	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSMA33JR.bam	1419f08f554e0c93f3b62fe90cd3c1a8
56bda9b020293b4b1d65e1eb2502dcfb	588d7e16c29f1ea0d0f04426a3c73c16	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM79HLG.bam	1419f08f554e0c93f3b62fe90c137fd1
56bda9b020293b4b1d65e1eb2501c5b8	8fbc333af7ac9cdd6d5e1c8aa693b7cb	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM5MCXJ.bam	1419f08f554e0c93f3b62fe90c0ffcba
56bda9b020293b4b1d65e1eb250298e3	14f6dad4b79c0c11c721129ba1171810	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM67UDY.bam	1419f08f554e0c93f3b62fe90c12d19a
56bda9b020293b4b1d65e1eb2502b4f6	f0b371864f822bd1b5c10fd4b1dc3c3d	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM79HLA.bam	1419f08f554e0c93f3b62fe90c131905
56bda9b020293b4b1d65e1eb25023181	f6fa68ab807225480984d4709f300cab	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM5MCXR.bam	1419f08f554e0c93f3b62fe90c113fda
56bda9b020293b4b1d65e1eb2501de66	f99a70ec8cf93feb9b0fbe4a102ca9ce	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM5MCXL.bam	1419f08f554e0c93f3b62fe90c105f77
56bda9b020293b4b1d65e1eb250197de	9b0d30d888f1ca5e841376bdb61c7bba	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM5MCXH.bam	1419f08f554e0c93f3b62fe90c0f94bf
56bda9b020293b4b1d65e1eb25025321	92d44e00691f1f75c0575e9e56aa7336	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM67UDJ.bam	1419f08f554e0c93f3b62fe90c11bbf8
56bda9b020293b4b1d65e1eb2502fbda	12b618f4340ea25d9971522a9c0383f8	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM79HLE.bam	1419f08f554e0c93f3b62fe90c13d03a
56bda9b020293b4b1d65e1eb250318e7	e5ae4fdc562ebeffcb8e2fa082a9cb3f	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM79HLC.bam	1419f08f554e0c93f3b62fe90c141e00
56bda9b020293b4b1d65e1eb25022446	3ae1e50d34ad941e7fa9026db413b409	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM5MCXP.bam	1419f08f554e0c93f3b62fe90c10f8ed
56bda9b020293b4b1d65e1eb250201d3	14af2897e4685605cd04c8d46d931ed7	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM5MCXN.bam	1419f08f554e0c93f3b62fe90c10a662
56bda9b020293b4b1d65e1eb25026a9d	99bae4e5d08a107c6a134ddd6a3941e4	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM67UDN.bam	1419f08f554e0c93f3b62fe90c120a58
56bda9b020293b4b1d65e1eb250242eb	0ce8bc1797e079f32c3455e9b62eea26	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM67UDF.bam	1419f08f554e0c93f3b62fe90c1192ab
56bda9b020293b4b1d65e1eb25028038	c80328e64d3ca6f5f4570e02645fa7a7	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM67UDR.bam	1419f08f554e0c93f3b62fe90c12571c
56bda9b020293b4b1d65e1eb2503d9a8	91283f194fc500f0a5b1f7b2dd4a2f7c	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM79HO1.bam	1419f08f554e0c93f3b62fe90c1763c6
56bda9b020293b4b1d65e1eb250327fb	c0a25e40fe1241ba53044904e6223d12	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM5MCY4.bam	1419f08f554e0c93f3b62fe90c152607
56bda9b020293b4b1d65e1eb2503b621	cd2c87a1a078ff3e9f62466ee1ee7703	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM67UEI.bam	1419f08f554e0c93f3b62fe90c1701e1
56bda9b020293b4b1d65e1eb250384f5	ef39c8204028427571949d2c2bd60828	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM67UEA.bam	1419f08f554e0c93f3b62fe90c166d68
56bda9b020293b4b1d65e1eb2503628c	debbb7e54826f6f7038f435ce7c05b89	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM67UE7.bam	1419f08f554e0c93f3b62fe90c1614bc
56bda9b020293b4b1d65e1eb25034387	cd11b051cc701eb83c29f3c80b70b33a	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM5MCY8.bam	1419f08f554e0c93f3b62fe90c1573f1
56bda9b020293b4b1d65e1eb251dacd4	fd1dde34bbb74b1f4ff1d1b44f4f6678	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM67VGC.bam	1419f08f554e0c93f3b62fe90c860053
56bda9b020293b4b1d65e1eb251dc89f	40b6a8c048c8aaa56ba5f64daaf9191f	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM67VGG.bam	1419f08f554e0c93f3b62fe90c864974
56bda9b020293b4b1d65e1eb251d80a2	fec264c2667bf6616c6d1ec1a4d0d2b3	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM67VGA.bam	1419f08f554e0c93f3b62fe90c85b9f5
56bda9b020293b4b1d65e1eb251ddb56	82002e54890f18f80c154977c186c7b8	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM67VGK.bam	1419f08f554e0c93f3b62fe90c869608
56bda9b020293b4b1d65e1eb251d5b21	da419ef7ce86c188a4475ecd2482c67b	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM6XRT8.bam	1419f08f554e0c93f3b62fe90c850976
56bda9b020293b4b1d65e1eb2517b28a	03882618a1373cb3d974c11e91d642d6	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/ESM5ME9U.bam	1419f08f554e0c93f3b62fe90c6d9d33
56bda9b020293b4b1d65e1eb251779a2	0cc862610358f765e15b79eece51d2dc	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/ESM5MEBS.bam	1419f08f554e0c93f3b62fe90c6b9110
56bda9b020293b4b1d65e1eb25178729	66c39a91e6a38f32a89b6f50652f0086	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/ESM5MEBU.bam	1419f08f554e0c93f3b62fe90c6bd105
56bda9b020293b4b1d65e1eb2559a960	37cda302f5d31b1857d0daebfb90c380	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSMA26A3.bam	7cfd74d6803ea319683df75644a8dda6
56bda9b020293b4b1d65e1eb2559bb50	b545431288ea72d7ed9d5c039eb2d163	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSMB4MC5.bam	7cfd74d6803ea319683df75644a9be10
56bda9b020293b4b1d65e1eb25597356	24f91375fa29d6f28e12b7f089b79e33	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSMA269S.bam	7cfd74d6803ea319683df75644a7e4aa
56bda9b020293b4b1d65e1eb25590ad6	540dc46853c288e2f6a0553233744f50	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSMA265X.bam	7cfd74d6803ea319683df75644a64632
56bda9b020293b4b1d65e1eb25595056	cdc744e9da17bf5ae871fbaaa94a0467	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSMA2675.bam	7cfd74d6803ea319683df75644a792ce
56bda9b020293b4b1d65e1eb25598fa2	2e39ec43784d4cf16d428627c9a814d9	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSMA269W.bam	7cfd74d6803ea319683df75644a83f56
56bda9b020293b4b1d65e1eb255931be	e7119e0e317d1300c167b822b3f8a3b3	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/PSMA266U.bam	7cfd74d6803ea319683df75644a69efb
56bda9b020293b4b1d65e1eb2539d669	05e16d4a5b022be07f530d933935eed8	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/MSM6J2MJ.bam	7cfd74d6803ea319683df7564409f084
56bda9b020293b4b1d65e1eb25398246	f5446a83933fd39199efe02b60905b1f	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/MSM6J2LL.bam	7cfd74d6803ea319683df756440798b6
56bda9b020293b4b1d65e1eb2539bd88	823c4b933236e198e43dc3814c8a9e5d	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/MSM6J2MH.bam	7cfd74d6803ea319683df756440997f3
56bda9b020293b4b1d65e1eb2539a32c	00d82f2f0a4609f65d03d7f03a484ec1	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/MSM6J2MB.bam	7cfd74d6803ea319683df75644088c0e
56bda9b020293b4b1d65e1eb25395df3	d70399ed51b3f1d5fda5444503f3b666	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/MSM6J2LJ.bam	7cfd74d6803ea319683df75644074980
56bda9b020293b4b1d65e1eb251ac841	30134ced96f17de9f193e2f762d522da	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM5MD7S.bam	1419f08f554e0c93f3b62fe90c7b290c
56bda9b020293b4b1d65e1eb251bc37c	145bd931bcf2de1d0b84d9a2bc2c991f	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM7CYX4.bam	1419f08f554e0c93f3b62fe90c7e3a17
56bda9b020293b4b1d65e1eb251b6652	dbd8b14bbd0a355d27e51d39e246c9a7	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM67VEK.bam	1419f08f554e0c93f3b62fe90c7cfa51
56bda9b020293b4b1d65e1eb251adf45	6cb6ee157705828b43e1ade14f8f100e	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM5MD7U.bam	1419f08f554e0c93f3b62fe90c7b7831
56bda9b020293b4b1d65e1eb251b7f2c	fcd8d8ac2b67cdcb606277c71d9ba600	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM67VEM.bam	1419f08f554e0c93f3b62fe90c7d5752
56bda9b020293b4b1d65e1eb251c018f	0eb51ed5802d7a766ef14d5919745301	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM7CYX8.bam	1419f08f554e0c93f3b62fe90c7ee3b2
56bda9b020293b4b1d65e1eb251a46d0	af2642299bf3683ec71b2f3383528c47	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM5MD7K.bam	1419f08f554e0c93f3b62fe90c79a1ac
56bda9b020293b4b1d65e1eb251ba301	0f10dd91d7bd59bba4cea661c2c100ca	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM7CYX2.bam	1419f08f554e0c93f3b62fe90c7dde3f
56bda9b020293b4b1d65e1eb251b2f84	c9794bc10aadbd1bca2d78a7b352df3d	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM67VEE.bam	1419f08f554e0c93f3b62fe90c7c0f77
56bda9b020293b4b1d65e1eb251bdaf4	62490c9f016b42471b56abf8b69a73a5	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM7CYX6.bam	1419f08f554e0c93f3b62fe90c7e86fb
56bda9b020293b4b1d65e1eb251c1ec5	649e5c3fbce29c3918cd117aa6550cd0	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM7CYXC.bam	1419f08f554e0c93f3b62fe90c7f86a7
56bda9b020293b4b1d65e1eb251aa08e	503755a99519e437a3f1cedc57fd970e	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM5MD7Q.bam	1419f08f554e0c93f3b62fe90c7acb97
56bda9b020293b4b1d65e1eb251b4c84	1d0bf5530b44b5c2238c6681dd1c9948	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM67VEI.bam	1419f08f554e0c93f3b62fe90c7ca1f1
56bda9b020293b4b1d65e1eb251a28d4	e5ccee2e997a87be3b04f2ad07806983	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM5MD48.bam	1419f08f554e0c93f3b62fe90c794b27
56bda9b020293b4b1d65e1eb251b063f	548f238a9fae68ecb0cb6313c6db92b0	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM67VEC.bam	1419f08f554e0c93f3b62fe90c7bc5d8
56bda9b020293b4b1d65e1eb251a7610	fc66ccf3adaa1faf399f55b959965cb0	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/HSM5MD7O.bam	1419f08f554e0c93f3b62fe90c7a6cc3
56bda9b020293b4b1d65e1eb25076dad	4efd672293c6bdfe4fb9a042b3a96802	None	https://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmvir/CSM5MCZD.bam	1419f08f554e0c93f3b62fe90c26ff8c
